,enzyme,index_source,index_target
2173,A6SIAT,751,920
2174,B4GALT,751,933
2175,B4GALT,751,934
2176,A3SIAT,751,982
2177,A3SIAT,751,987
2178,IGNT,751,1026
2179,A6SIAT,752,916
2180,A6SIAT,752,921
2181,B4GALT,752,933
2182,B4GALT,752,935
2183,A3SIAT,752,983
2184,A3SIAT,752,988
2185,IGNT,752,1027
2186,A6SIAT,753,917
2187,A6SIAT,753,918
2188,A6SIAT,753,922
2189,A3SIAT,753,984
2190,A3SIAT,753,985
2191,A3SIAT,753,989
2192,IGNT,753,1023
2193,A6SIAT,754,919
2194,A6SIAT,754,923
2195,B4GALT,754,934
2196,B4GALT,754,935
2197,A3SIAT,754,986
2198,A3SIAT,754,990
2199,IGNT,754,1028
2200,B4GALT,756,937
2201,A3SIAT,757,936
2202,B4GALT,757,938
2203,A3SIAT,758,936
2204,B4GALT,758,939
2205,A3SIAT,759,936
2206,B4GALT,759,940
2207,B4GALT,760,938
2208,IGNT,760,941
2209,A3SIAT,760,1035
2210,B4GALT,761,939
2211,IGNT,761,942
2212,A3SIAT,761,1036
2213,B4GALT,762,940
2214,IGNT,762,943
2215,A3SIAT,762,1037
2216,B4GALT,763,944
2217,A3SIAT,764,937
2218,IGNT,764,945
2219,A3SIAT,764,1038
2220,A3SIAT,765,937
2221,IGNT,765,946
2222,A3SIAT,765,1039
2223,A3SIAT,766,937
2224,IGNT,766,947
2225,A3SIAT,766,1040
2226,B4GALT,767,945
2227,B4GALT,767,948
2228,B4GALT,768,946
2229,B4GALT,768,949
2230,B4GALT,769,947
2231,B4GALT,769,950
2232,IGNT,770,951
2233,A3SIAT,770,1007
2234,A3SIAT,771,938
2235,A3SIAT,771,939
2236,IGNT,771,954
2237,A3SIAT,771,1041
2238,A3SIAT,772,938
2239,A3SIAT,772,940
2240,IGNT,772,955
2241,A3SIAT,772,1042
2242,A3SIAT,773,939
2243,A3SIAT,773,940
2244,IGNT,773,956
2245,A3SIAT,773,1043
2246,A3SIAT,774,941
2247,B4GALT,774,954
2248,B4GALT,774,957
2249,A3SIAT,775,941
2250,B4GALT,775,955
2251,B4GALT,775,958
2252,A3SIAT,776,942
2253,B4GALT,776,954
2254,B4GALT,776,959
2255,A3SIAT,777,943
2256,B4GALT,777,955
2257,B4GALT,777,960
2258,A3SIAT,778,942
2259,B4GALT,778,956
2260,B4GALT,778,961
2261,A3SIAT,779,943
2262,B4GALT,779,956
2263,B4GALT,779,962
2264,B4GALT,780,957
2265,B4GALT,780,959
2266,IGNT,780,963
2267,A3SIAT,780,1008
2268,B4GALT,781,958
2269,B4GALT,781,960
2270,IGNT,781,964
2271,A3SIAT,781,1009
2272,A3SIAT,782,944
2273,IGNT,782,965
2274,A3SIAT,782,1010
2275,A3SIAT,783,944
2276,IGNT,783,966
2277,A3SIAT,783,1011
2278,B4GALT,784,961
2279,B4GALT,784,962
2280,IGNT,784,967
2281,A3SIAT,784,1012
2282,B4GALT,785,965
2283,B4GALT,785,968
2284,B4GALT,786,966
2285,B4GALT,786,969
2286,B4GALT,787,970
2287,B4GALT,787,972
2288,A3SIAT,788,945
2289,A3SIAT,788,946
2290,B4GALT,788,973
2291,A3SIAT,789,945
2292,A3SIAT,789,947
2293,B4GALT,789,974
2294,A3SIAT,790,946
2295,A3SIAT,790,947
2296,B4GALT,790,975
2297,A3SIAT,791,948
2298,B4GALT,791,973
2299,IGNT,791,976
2300,A3SIAT,791,1013
2301,A3SIAT,792,948
2302,B4GALT,792,974
2303,IGNT,792,977
2304,A3SIAT,792,1014
2305,A3SIAT,793,949
2306,B4GALT,793,973
2307,IGNT,793,978
2308,A3SIAT,793,1015
2309,A3SIAT,794,950
2310,B4GALT,794,974
2311,IGNT,794,979
2312,A3SIAT,794,1016
2313,A3SIAT,795,949
2314,B4GALT,795,975
2315,IGNT,795,980
2316,A3SIAT,795,1017
2317,A3SIAT,796,950
2318,B4GALT,796,975
2319,IGNT,796,981
2320,A3SIAT,796,1018
2321,B4GALT,797,976
2322,B4GALT,797,978
2323,B4GALT,797,982
2324,B4GALT,798,977
2325,B4GALT,798,979
2326,B4GALT,798,983
2327,A3SIAT,799,951
2328,B4GALT,799,984
2329,A3SIAT,800,951
2330,B4GALT,800,985
2331,B4GALT,801,980
2332,B4GALT,801,981
2333,B4GALT,801,986
2334,A3SIAT,802,952
2335,B4GALT,802,984
2336,A3SIAT,803,953
2337,B4GALT,803,985
2338,A3SIAT,804,952
2339,B4GALT,804,989
2340,B4GALT,805,987
2341,B4GALT,805,988
2342,B4GALT,805,990
2343,A3SIAT,806,953
2344,B4GALT,806,989
2345,B4GALT,807,994
2346,B4GALT,808,995
2347,B4GALT,809,997
2348,B4GALT,809,999
2349,B4GALT,810,998
2350,B4GALT,810,1000
2351,A6SIAT,811,991
2352,A6SIAT,812,991
2353,B4GALT,813,1001
2354,B4GALT,813,1002
2355,A6SIAT,814,992
2356,B4GALT,814,1003
2357,B4GALT,814,1004
2358,A6SIAT,815,993
2359,B4GALT,815,1003
2360,B4GALT,815,1005
2361,A6SIAT,816,994
2362,A6SIAT,816,995
2363,A6SIAT,817,996
2364,B4GALT,817,1004
2365,B4GALT,817,1005
2366,A6SIAT,818,997
2367,A6SIAT,818,998
2368,B4GALT,818,1006
2369,A6SIAT,819,999
2370,A6SIAT,819,1001
2371,B4GALT,819,1006
2372,A6SIAT,820,1000
2373,A6SIAT,820,1002
2374,B4GALT,820,1006
2375,B4GALT,821,1010
2376,B4GALT,822,1011
2377,B4GALT,823,1013
2378,B4GALT,823,1015
2379,B4GALT,824,1014
2380,B4GALT,824,1016
2381,A3SIAT,825,1007
2382,A3SIAT,826,1007
2383,B4GALT,827,1017
2384,B4GALT,827,1018
2385,A3SIAT,828,1008
2386,B4GALT,828,1019
2387,B4GALT,828,1020
2388,A3SIAT,829,1009
2389,B4GALT,829,1019
2390,B4GALT,829,1021
2391,A3SIAT,830,1010
2392,A3SIAT,830,1011
2393,A3SIAT,831,1012
2394,B4GALT,831,1020
2395,B4GALT,831,1021
2396,A3SIAT,832,1013
2397,A3SIAT,832,1014
2398,B4GALT,832,1022
2399,A3SIAT,833,1015
2400,A3SIAT,833,1017
2401,B4GALT,833,1022
2402,A3SIAT,834,1016
2403,A3SIAT,834,1018
2404,B4GALT,834,1022
2405,B4GALT,835,1023
2406,B4GALT,835,1029
2407,B4GALT,836,1023
2408,B4GALT,836,1030
2409,B4GALT,837,1024
2410,B4GALT,837,1025
2411,B4GALT,837,1033
2412,B4GALT,838,1026
2413,B4GALT,838,1027
2414,B4GALT,838,1028
2415,B4GALT,838,1034
2416,B4GALT,839,1029
2417,B4GALT,839,1030
2418,A3SIAT,839,1031
2419,B4GALT,841,1038
2420,B4GALT,842,1039
2421,B4GALT,843,1040
2422,A3SIAT,844,1035
2423,B4GALT,844,1041
2424,A3SIAT,845,1035
2425,B4GALT,845,1042
2426,A3SIAT,846,1036
2427,B4GALT,846,1041
2428,A3SIAT,847,1037
2429,B4GALT,847,1042
2430,A3SIAT,848,1036
2431,B4GALT,848,1043
2432,A3SIAT,849,1037
2433,B4GALT,849,1043
2434,A3SIAT,850,1038
2435,A3SIAT,850,1039
2436,A3SIAT,851,1038
2437,A3SIAT,851,1040
2438,A3SIAT,852,1039
2439,A3SIAT,852,1040
2440,A3SIAT,853,1041
2441,A3SIAT,853,1042
2442,A3SIAT,853,1043
2443,B4GALT,854,1045
2444,B4GALT,855,1046
2445,A6SIAT,856,1044
2446,A6SIAT,857,1044
2447,B4GALT,858,1044
2448,A6SIAT,859,1045
2449,A6SIAT,859,1046
2450,B4GALT,860,1045
2451,A6SIAT,860,1047
2452,B4GALT,861,1046
2453,A6SIAT,861,1047
2454,B4GALT,862,1048
2455,B4GALT,863,1049
2456,IGNT,864,1050
2457,IGNT,865,1051
2458,B4GALT,866,1048
2459,IGNT,866,1052
2460,B4GALT,867,1049
2461,IGNT,867,1052
2462,B4GALT,868,1050
2463,B4GALT,868,1051
2464,B4GALT,869,1053
2465,IGNT,870,1054
2466,A6SIAT,871,1053
2467,IGNT,871,1055
2468,A6SIAT,872,1053
2469,IGNT,872,1056
2470,A6SIAT,873,1053
2471,IGNT,873,1057
2472,A6SIAT,873,1214
2473,B4GALT,874,1055
2474,B4GALT,874,1058
2475,B4GALT,875,1056
2476,B4GALT,875,1059
2477,B4GALT,876,1057
2478,B4GALT,876,1060
2479,IGNT,877,1061
2480,A6SIAT,877,1164
2481,A6SIAT,878,1054
2482,B4GALT,878,1064
2483,A6SIAT,879,1054
2484,B4GALT,879,1065
2485,A6SIAT,880,1054
2486,B4GALT,880,1066
2487,B4GALT,881,1064
2488,IGNT,881,1067
2489,A6SIAT,881,1165
2490,B4GALT,882,1065
2491,IGNT,882,1068
2492,A6SIAT,882,1166
2493,B4GALT,883,1066
2494,IGNT,883,1069
2495,A6SIAT,883,1167
2496,B4GALT,884,1070
2497,B4GALT,885,1073
2498,B4GALT,886,1074
2499,A6SIAT,887,1055
2500,A6SIAT,887,1056
2501,B4GALT,887,1076
2502,A6SIAT,888,1055
2503,A6SIAT,888,1057
2504,B4GALT,888,1077
2505,A6SIAT,889,1056
2506,A6SIAT,889,1057
2507,B4GALT,889,1078
2508,A6SIAT,890,1058
2509,B4GALT,890,1076
2510,IGNT,890,1079
2511,A6SIAT,890,1168
2512,A6SIAT,891,1058
2513,B4GALT,891,1077
2514,IGNT,891,1080
2515,A6SIAT,891,1169
2516,A6SIAT,892,1059
2517,B4GALT,892,1076
2518,IGNT,892,1081
2519,A6SIAT,892,1170
2520,A6SIAT,893,1060
2521,B4GALT,893,1077
2522,IGNT,893,1082
2523,A6SIAT,893,1171
2524,A6SIAT,894,1059
2525,B4GALT,894,1078
2526,IGNT,894,1083
2527,A6SIAT,894,1172
2528,A6SIAT,895,1060
2529,B4GALT,895,1078
2530,IGNT,895,1084
2531,A6SIAT,895,1173
2532,B4GALT,896,1079
2533,B4GALT,896,1081
2534,B4GALT,896,1085
2535,B4GALT,897,1080
2536,B4GALT,897,1082
2537,B4GALT,897,1086
2538,A6SIAT,898,1061
2539,B4GALT,898,1087
2540,A6SIAT,899,1061
2541,B4GALT,899,1088
2542,B4GALT,900,1083
2543,B4GALT,900,1084
2544,B4GALT,900,1089
2545,A6SIAT,901,1062
2546,B4GALT,901,1087
2547,A6SIAT,902,1063
2548,B4GALT,902,1088
2549,A6SIAT,903,1062
2550,B4GALT,903,1092
2551,B4GALT,904,1090
2552,B4GALT,904,1091
2553,B4GALT,904,1093
2554,A6SIAT,905,1063
2555,B4GALT,905,1092
2556,A6SIAT,906,1064
2557,A6SIAT,906,1065
2558,IGNT,906,1094
2559,A6SIAT,906,1174
2560,A6SIAT,907,1064
2561,A6SIAT,907,1066
2562,IGNT,907,1095
2563,A6SIAT,907,1175
2564,A6SIAT,908,1065
2565,A6SIAT,908,1066
2566,IGNT,908,1096
2567,A6SIAT,908,1176
2568,A6SIAT,909,1067
2569,B4GALT,909,1094
2570,B4GALT,909,1097
2571,A6SIAT,910,1067
2572,B4GALT,910,1095
2573,B4GALT,910,1098
2574,A6SIAT,911,1068
2575,B4GALT,911,1094
2576,B4GALT,911,1099
2577,A6SIAT,912,1069
2578,B4GALT,912,1095
2579,B4GALT,912,1100
2580,A6SIAT,913,1068
2581,B4GALT,913,1096
2582,B4GALT,913,1101
2583,A6SIAT,914,1069
2584,B4GALT,914,1096
2585,B4GALT,914,1102
2586,A6SIAT,915,1071
2587,B4GALT,915,1097
2588,B4GALT,915,1099
2589,A6SIAT,916,1072
2590,B4GALT,916,1098
2591,B4GALT,916,1100
2592,A6SIAT,917,1070
2593,A6SIAT,917,1073
2594,A6SIAT,918,1070
2595,A6SIAT,918,1074
2596,A6SIAT,919,1075
2597,B4GALT,919,1101
2598,B4GALT,919,1102
2599,A6SIAT,920,1071
2600,B4GALT,920,1103
2601,B4GALT,920,1104
2602,A6SIAT,921,1072
2603,B4GALT,921,1103
2604,B4GALT,921,1105
2605,A6SIAT,922,1073
2606,A6SIAT,922,1074
2607,A6SIAT,923,1075
2608,B4GALT,923,1104
2609,B4GALT,923,1105
2610,A6SIAT,924,1076
2611,A6SIAT,924,1077
2612,A6SIAT,924,1078
2613,IGNT,924,1106
2614,A3SIAT,924,1134
2615,A3SIAT,924,1135
2616,A3SIAT,924,1136
2617,A6SIAT,924,1177
2618,A3SIAT,924,1191
2619,A6SIAT,925,1079
2620,A6SIAT,925,1080
2621,B4GALT,925,1106
2622,B4GALT,925,1107
2623,A3SIAT,925,1137
2624,A3SIAT,925,1138
2625,A6SIAT,926,1081
2626,A6SIAT,926,1083
2627,B4GALT,926,1106
2628,B4GALT,926,1108
2629,A3SIAT,926,1139
2630,A3SIAT,926,1141
2631,A6SIAT,927,1082
2632,A6SIAT,927,1084
2633,B4GALT,927,1106
2634,B4GALT,927,1109
2635,A3SIAT,927,1140
2636,A3SIAT,927,1142
2637,A6SIAT,928,1085
2638,A6SIAT,928,1090
2639,B4GALT,928,1107
2640,B4GALT,928,1108
2641,A3SIAT,928,1143
2642,A3SIAT,928,1148
2643,IGNT,928,1199
2644,A6SIAT,929,1086
2645,A6SIAT,929,1091
2646,B4GALT,929,1107
2647,B4GALT,929,1109
2648,A3SIAT,929,1144
2649,A3SIAT,929,1149
2650,IGNT,929,1200
2651,A6SIAT,930,1087
2652,A6SIAT,930,1088
2653,A6SIAT,930,1092
2654,A3SIAT,930,1145
2655,A3SIAT,930,1146
2656,A3SIAT,930,1150
2657,IGNT,930,1192
2658,A6SIAT,931,1089
2659,A6SIAT,931,1093
2660,B4GALT,931,1108
2661,B4GALT,931,1109
2662,A3SIAT,931,1147
2663,A3SIAT,931,1151
2664,IGNT,931,1201
2665,A6SIAT,932,1094
2666,A6SIAT,932,1095
2667,A6SIAT,932,1096
2668,B4GALT,932,1110
2669,A3SIAT,932,1152
2670,A3SIAT,932,1153
2671,A3SIAT,932,1154
2672,A6SIAT,933,1097
2673,A6SIAT,933,1098
2674,A6SIAT,933,1103
2675,B4GALT,933,1110
2676,A3SIAT,933,1155
2677,A3SIAT,933,1156
2678,A3SIAT,933,1161
2679,IGNT,933,1193
2680,A6SIAT,934,1099
2681,A6SIAT,934,1101
2682,A6SIAT,934,1104
2683,B4GALT,934,1110
2684,A3SIAT,934,1157
2685,A3SIAT,934,1159
2686,A3SIAT,934,1162
2687,IGNT,934,1194
2688,A6SIAT,935,1100
2689,A6SIAT,935,1102
2690,A6SIAT,935,1105
2691,B4GALT,935,1110
2692,A3SIAT,935,1158
2693,A3SIAT,935,1160
2694,A3SIAT,935,1163
2695,IGNT,935,1195
2696,B4GALT,936,1111
2697,IGNT,937,1112
2698,A3SIAT,937,1210
2699,A3SIAT,938,1111
2700,IGNT,938,1113
2701,A3SIAT,938,1211
2702,A3SIAT,939,1111
2703,IGNT,939,1114
2704,A3SIAT,939,1212
2705,A3SIAT,940,1111
2706,IGNT,940,1115
2707,A3SIAT,940,1213
2708,B4GALT,941,1113
2709,B4GALT,941,1116
2710,B4GALT,942,1114
2711,B4GALT,942,1117
2712,B4GALT,943,1115
2713,B4GALT,943,1118
2714,IGNT,944,1119
2715,A3SIAT,944,1178
2716,A3SIAT,945,1112
2717,B4GALT,945,1122
2718,A3SIAT,946,1112
2719,B4GALT,946,1123
2720,A3SIAT,947,1112
2721,B4GALT,947,1124
2722,B4GALT,948,1122
2723,IGNT,948,1125
2724,A3SIAT,948,1179
2725,B4GALT,949,1123
2726,IGNT,949,1126
2727,A3SIAT,949,1180
2728,B4GALT,950,1124
2729,IGNT,950,1127
2730,A3SIAT,950,1181
2731,B4GALT,951,1128
2732,B4GALT,952,1131
2733,B4GALT,953,1132
2734,A3SIAT,954,1113
2735,A3SIAT,954,1114
2736,B4GALT,954,1134
2737,A3SIAT,955,1113
2738,A3SIAT,955,1115
2739,B4GALT,955,1135
2740,A3SIAT,956,1114
2741,A3SIAT,956,1115
2742,B4GALT,956,1136
2743,A3SIAT,957,1116
2744,B4GALT,957,1134
2745,IGNT,957,1137
2746,A3SIAT,957,1182
2747,A3SIAT,958,1116
2748,B4GALT,958,1135
2749,IGNT,958,1138
2750,A3SIAT,958,1183
2751,A3SIAT,959,1117
2752,B4GALT,959,1134
2753,IGNT,959,1139
2754,A3SIAT,959,1184
2755,A3SIAT,960,1118
2756,B4GALT,960,1135
2757,IGNT,960,1140
2758,A3SIAT,960,1185
2759,A3SIAT,961,1117
2760,B4GALT,961,1136
2761,IGNT,961,1141
2762,A3SIAT,961,1186
2763,A3SIAT,962,1118
2764,B4GALT,962,1136
2765,IGNT,962,1142
2766,A3SIAT,962,1187
2767,B4GALT,963,1137
2768,B4GALT,963,1139
2769,B4GALT,963,1143
2770,B4GALT,964,1138
2771,B4GALT,964,1140
2772,B4GALT,964,1144
2773,A3SIAT,965,1119
2774,B4GALT,965,1145
2775,A3SIAT,966,1119
2776,B4GALT,966,1146
2777,B4GALT,967,1141
2778,B4GALT,967,1142
2779,B4GALT,967,1147
2780,A3SIAT,968,1120
2781,B4GALT,968,1145
2782,A3SIAT,969,1121
2783,B4GALT,969,1146
2784,A3SIAT,970,1120
2785,B4GALT,970,1150
2786,B4GALT,971,1148
2787,B4GALT,971,1149
2788,B4GALT,971,1151
2789,A3SIAT,972,1121
2790,B4GALT,972,1150
2791,A3SIAT,973,1122
2792,A3SIAT,973,1123
2793,IGNT,973,1152
2794,A3SIAT,973,1188
2795,A3SIAT,974,1122
2796,A3SIAT,974,1124
2797,IGNT,974,1153
2798,A3SIAT,974,1189
2799,A3SIAT,975,1123
2800,A3SIAT,975,1124
2801,IGNT,975,1154
2802,A3SIAT,975,1190
2803,A3SIAT,976,1125
2804,B4GALT,976,1152
2805,B4GALT,976,1155
2806,A3SIAT,977,1125
2807,B4GALT,977,1153
2808,B4GALT,977,1156
2809,A3SIAT,978,1126
2810,B4GALT,978,1152
2811,B4GALT,978,1157
2812,A3SIAT,979,1127
2813,B4GALT,979,1153
2814,B4GALT,979,1158
2815,A3SIAT,980,1126
2816,B4GALT,980,1154
2817,B4GALT,980,1159
2818,A3SIAT,981,1127
2819,B4GALT,981,1154
2820,B4GALT,981,1160
2821,A3SIAT,982,1129
2822,B4GALT,982,1155
2823,B4GALT,982,1157
2824,A3SIAT,983,1130
2825,B4GALT,983,1156
2826,B4GALT,983,1158
2827,A3SIAT,984,1128
2828,A3SIAT,984,1131
2829,A3SIAT,985,1128
2830,A3SIAT,985,1132
2831,A3SIAT,986,1133
2832,B4GALT,986,1159
2833,B4GALT,986,1160
2834,A3SIAT,987,1129
2835,B4GALT,987,1161
2836,B4GALT,987,1162
2837,A3SIAT,988,1130
2838,B4GALT,988,1161
2839,B4GALT,988,1163
2840,A3SIAT,989,1131
2841,A3SIAT,989,1132
2842,A3SIAT,990,1133
2843,B4GALT,990,1162
2844,B4GALT,990,1163
2845,B4GALT,992,1168
2846,B4GALT,992,1170
2847,B4GALT,993,1169
2848,B4GALT,993,1171
2849,A6SIAT,994,1164
2850,A6SIAT,995,1164
2851,B4GALT,996,1172
2852,B4GALT,996,1173
2853,A6SIAT,997,1165
2854,B4GALT,997,1174
2855,A6SIAT,998,1165
2856,B4GALT,998,1175
2857,A6SIAT,999,1166
2858,B4GALT,999,1174
2859,A6SIAT,1000,1167
2860,B4GALT,1000,1175
2861,A6SIAT,1001,1166
2862,B4GALT,1001,1176
2863,A6SIAT,1002,1167
2864,B4GALT,1002,1176
2865,A6SIAT,1003,1168
2866,A6SIAT,1003,1169
2867,B4GALT,1003,1177
2868,A6SIAT,1004,1170
2869,A6SIAT,1004,1172
2870,B4GALT,1004,1177
2871,A6SIAT,1005,1171
2872,A6SIAT,1005,1173
2873,B4GALT,1005,1177
2874,A6SIAT,1006,1174
2875,A6SIAT,1006,1175
2876,A6SIAT,1006,1176
2877,B4GALT,1008,1182
2878,B4GALT,1008,1184
2879,B4GALT,1009,1183
2880,B4GALT,1009,1185
2881,A3SIAT,1010,1178
2882,A3SIAT,1011,1178
2883,B4GALT,1012,1186
2884,B4GALT,1012,1187
2885,A3SIAT,1013,1179
2886,B4GALT,1013,1188
2887,A3SIAT,1014,1179
2888,B4GALT,1014,1189
2889,A3SIAT,1015,1180
2890,B4GALT,1015,1188
2891,A3SIAT,1016,1181
2892,B4GALT,1016,1189
2893,A3SIAT,1017,1180
2894,B4GALT,1017,1190
2895,A3SIAT,1018,1181
2896,B4GALT,1018,1190
2897,A3SIAT,1019,1182
2898,A3SIAT,1019,1183
2899,B4GALT,1019,1191
2900,A3SIAT,1020,1184
2901,A3SIAT,1020,1186
2902,B4GALT,1020,1191
2903,A3SIAT,1021,1185
2904,A3SIAT,1021,1187
2905,B4GALT,1021,1191
2906,A3SIAT,1022,1188
2907,A3SIAT,1022,1189
2908,A3SIAT,1022,1190
2909,B4GALT,1023,1196
2910,B4GALT,1024,1192
2911,B4GALT,1024,1202
2912,B4GALT,1025,1192
2913,B4GALT,1025,1203
2914,B4GALT,1026,1193
2915,B4GALT,1026,1194
2916,B4GALT,1026,1205
2917,B4GALT,1027,1193
2918,B4GALT,1027,1195
2919,B4GALT,1027,1206
2920,B4GALT,1028,1194
2921,B4GALT,1028,1195
2922,B4GALT,1028,1207
2923,B4GALT,1029,1196
2924,A3SIAT,1029,1197
2925,B4GALT,1030,1196
2926,A3SIAT,1030,1198
2927,B4GALT,1031,1197
2928,B4GALT,1031,1198
2929,B4GALT,1032,1199
2930,B4GALT,1032,1200
2931,B4GALT,1032,1201
2932,B4GALT,1032,1209
2933,B4GALT,1033,1202
2934,B4GALT,1033,1203
2935,A3SIAT,1033,1204
2936,B4GALT,1034,1205
2937,B4GALT,1034,1206
2938,B4GALT,1034,1207
2939,A3SIAT,1034,1208
2940,B4GALT,1035,1211
2941,B4GALT,1036,1212
2942,B4GALT,1037,1213
2943,A3SIAT,1038,1210
2944,A3SIAT,1039,1210
2945,A3SIAT,1040,1210
2946,A3SIAT,1041,1211
2947,A3SIAT,1041,1212
2948,A3SIAT,1042,1211
2949,A3SIAT,1042,1213
2950,A3SIAT,1043,1212
2951,A3SIAT,1043,1213
2952,A6SIAT,1045,1214
2953,A6SIAT,1046,1214
2954,B4GALT,1047,1214
2955,IGNT,1048,1216
2956,IGNT,1049,1217
2957,B4GALT,1050,1215
2958,B4GALT,1051,1215
2959,B4GALT,1052,1216
2960,B4GALT,1052,1217
2961,IGNT,1053,1218
2962,B4GALT,1054,1219
2963,A6SIAT,1055,1218
2964,B4GALT,1055,1221
2965,A6SIAT,1056,1218
2966,B4GALT,1056,1222
2967,A6SIAT,1057,1218
2968,B4GALT,1057,1223
2969,B4GALT,1058,1221
2970,IGNT,1058,1224
2971,A6SIAT,1058,1305
2972,B4GALT,1059,1222
2973,IGNT,1059,1225
2974,A6SIAT,1059,1306
2975,B4GALT,1060,1223
2976,IGNT,1060,1226
2977,A6SIAT,1060,1307
2978,B4GALT,1061,1227
2979,B4GALT,1062,1230
2980,B4GALT,1063,1231
2981,A6SIAT,1064,1219
2982,IGNT,1064,1233
2983,A6SIAT,1064,1308
2984,A6SIAT,1065,1219
2985,IGNT,1065,1234
2986,A6SIAT,1065,1309
2987,A6SIAT,1066,1219
2988,IGNT,1066,1235
2989,A6SIAT,1066,1310
2990,B4GALT,1067,1233
2991,B4GALT,1067,1236
2992,B4GALT,1068,1234
2993,B4GALT,1068,1237
2994,B4GALT,1069,1235
2995,B4GALT,1069,1238
2996,A6SIAT,1070,1220
2997,B4GALT,1071,1239
2998,B4GALT,1071,1241
2999,B4GALT,1072,1240
3000,B4GALT,1072,1242
3001,A6SIAT,1073,1220
3002,A6SIAT,1074,1220
3003,B4GALT,1075,1243
3004,B4GALT,1075,1244
3005,A6SIAT,1076,1221
3006,A6SIAT,1076,1222
3007,IGNT,1076,1245
3008,A6SIAT,1076,1311
3009,A6SIAT,1077,1221
3010,A6SIAT,1077,1223
3011,IGNT,1077,1246
3012,A6SIAT,1077,1312
3013,A6SIAT,1078,1222
3014,A6SIAT,1078,1223
3015,IGNT,1078,1247
3016,A6SIAT,1078,1313
3017,A6SIAT,1079,1224
3018,B4GALT,1079,1245
3019,B4GALT,1079,1248
3020,A6SIAT,1080,1224
3021,B4GALT,1080,1246
3022,B4GALT,1080,1249
3023,A6SIAT,1081,1225
3024,B4GALT,1081,1245
3025,B4GALT,1081,1250
3026,A6SIAT,1082,1226
3027,B4GALT,1082,1246
3028,B4GALT,1082,1251
3029,A6SIAT,1083,1225
3030,B4GALT,1083,1247
3031,B4GALT,1083,1252
3032,A6SIAT,1084,1226
3033,B4GALT,1084,1247
3034,B4GALT,1084,1253
3035,A6SIAT,1085,1228
3036,B4GALT,1085,1248
3037,B4GALT,1085,1250
3038,A6SIAT,1086,1229
3039,B4GALT,1086,1249
3040,B4GALT,1086,1251
3041,A6SIAT,1087,1227
3042,A6SIAT,1087,1230
3043,A6SIAT,1088,1227
3044,A6SIAT,1088,1231
3045,A6SIAT,1089,1232
3046,B4GALT,1089,1252
3047,B4GALT,1089,1253
3048,A6SIAT,1090,1228
3049,B4GALT,1090,1254
3050,B4GALT,1090,1255
3051,A6SIAT,1091,1229
3052,B4GALT,1091,1254
3053,B4GALT,1091,1256
3054,A6SIAT,1092,1230
3055,A6SIAT,1092,1231
3056,A6SIAT,1093,1232
3057,B4GALT,1093,1255
3058,B4GALT,1093,1256
3059,A6SIAT,1094,1233
3060,A6SIAT,1094,1234
3061,B4GALT,1094,1257
3062,A6SIAT,1095,1233
3063,A6SIAT,1095,1235
3064,B4GALT,1095,1258
3065,A6SIAT,1096,1234
3066,A6SIAT,1096,1235
3067,B4GALT,1096,1259
3068,A6SIAT,1097,1236
3069,A6SIAT,1097,1239
3070,B4GALT,1097,1257
3071,A6SIAT,1098,1236
3072,A6SIAT,1098,1240
3073,B4GALT,1098,1258
3074,A6SIAT,1099,1237
3075,A6SIAT,1099,1241
3076,B4GALT,1099,1257
3077,A6SIAT,1100,1238
3078,A6SIAT,1100,1242
3079,B4GALT,1100,1258
3080,A6SIAT,1101,1237
3081,A6SIAT,1101,1243
3082,B4GALT,1101,1259
3083,A6SIAT,1102,1238
3084,A6SIAT,1102,1244
3085,B4GALT,1102,1259
3086,A6SIAT,1103,1239
3087,A6SIAT,1103,1240
3088,B4GALT,1103,1260
3089,A6SIAT,1104,1241
3090,A6SIAT,1104,1243
3091,B4GALT,1104,1260
3092,A6SIAT,1105,1242
3093,A6SIAT,1105,1244
3094,B4GALT,1105,1260
3095,A6SIAT,1106,1245
3096,A6SIAT,1106,1246
3097,A6SIAT,1106,1247
3098,B4GALT,1106,1261
3099,A3SIAT,1106,1289
3100,A3SIAT,1106,1290
3101,A3SIAT,1106,1291
3102,A6SIAT,1107,1248
3103,A6SIAT,1107,1249
3104,A6SIAT,1107,1254
3105,B4GALT,1107,1261
3106,A3SIAT,1107,1292
3107,A3SIAT,1107,1293
3108,A3SIAT,1107,1298
3109,IGNT,1107,1325
3110,A6SIAT,1108,1250
3111,A6SIAT,1108,1252
3112,A6SIAT,1108,1255
3113,B4GALT,1108,1261
3114,A3SIAT,1108,1294
3115,A3SIAT,1108,1296
3116,A3SIAT,1108,1299
3117,IGNT,1108,1326
3118,A6SIAT,1109,1251
3119,A6SIAT,1109,1253
3120,A6SIAT,1109,1256
3121,B4GALT,1109,1261
3122,A3SIAT,1109,1295
3123,A3SIAT,1109,1297
3124,A3SIAT,1109,1300
3125,IGNT,1109,1327
3126,A6SIAT,1110,1257
3127,A6SIAT,1110,1258
3128,A6SIAT,1110,1259
3129,A6SIAT,1110,1260
3130,A3SIAT,1110,1301
3131,A3SIAT,1110,1302
3132,A3SIAT,1110,1303
3133,A3SIAT,1110,1304
3134,IGNT,1110,1323
3135,IGNT,1111,1262
3136,A3SIAT,1111,1341
