,enzyme,index_source,index_target
2170,B4GALT,733,904
2171,A3SIAT,733,892
2172,A3SIAT,734,905
2173,IGNT,734,910
2174,B4GALT,734,891
2175,B4GALT,735,905
2176,A6SIAT,735,911
2177,B4GALT,735,892
2178,A3SIAT,736,906
2179,B4GALT,736,957
2180,A6SIAT,736,908
2181,A6SIAT,736,912
2182,B4GALT,737,909
2183,A6SIAT,737,958
2184,A3SIAT,737,907
2185,A6SIAT,737,913
2186,A3SIAT,738,893
2187,A3SIAT,738,959
2188,B4GALT,738,914
2189,IGNT,739,960
2190,A3SIAT,739,893
2191,B4GALT,739,915
2192,A6SIAT,740,961
2193,B4GALT,740,916
2194,B4GALT,740,910
2195,B4GALT,740,911
2196,A6SIAT,741,914
2197,A3SIAT,741,917
2198,A3SIAT,742,918
2199,B4GALT,742,915
2200,A6SIAT,743,921
2201,A6SIAT,743,919
2202,A6SIAT,744,894
2203,IGNT,744,922
2204,A3SIAT,744,895
2205,A3SIAT,745,896
2206,B4GALT,745,894
2207,B4GALT,745,923
2208,B4GALT,746,895
2209,A3SIAT,746,896
2210,A6SIAT,746,924
2211,B4GALT,747,962
2212,A6SIAT,747,897
2213,B4GALT,747,925
2214,A6SIAT,747,922
2215,A3SIAT,748,923
2216,B4GALT,748,963
2217,A3SIAT,748,926
2218,A3SIAT,748,897
2219,A3SIAT,749,927
2220,B4GALT,749,964
2221,A3SIAT,749,922
2222,B4GALT,749,898
2223,B4GALT,750,923
2224,A6SIAT,750,899
2225,A3SIAT,750,965
2226,IGNT,750,928
2227,A3SIAT,751,929
2228,A6SIAT,751,966
2229,B4GALT,751,898
2230,A6SIAT,751,924
2231,B4GALT,752,924
2232,B4GALT,752,967
2233,B4GALT,752,899
2234,B4GALT,752,930
2235,B4GALT,753,925
2236,B4GALT,753,927
2237,B4GALT,753,931
2238,IGNT,754,928
2239,B4GALT,754,926
2240,B4GALT,754,932
2241,B4GALT,755,900
2242,A3SIAT,755,933
2243,A3SIAT,756,934
2244,B4GALT,756,900
2245,A6SIAT,757,929
2246,B4GALT,757,930
2247,B4GALT,757,935
2248,B4GALT,758,933
2249,A3SIAT,758,901
2250,B4GALT,759,902
2251,A3SIAT,759,934
2252,B4GALT,760,901
2253,A6SIAT,760,938
2254,A6SIAT,761,936
2255,IGNT,761,937
2256,A6SIAT,761,939
2257,A3SIAT,762,938
2258,A3SIAT,762,902
2259,A6SIAT,763,943
2260,B4GALT,764,944
2261,B4GALT,765,948
2262,A3SIAT,765,946
2263,A6SIAT,766,947
2264,B4GALT,766,949
2265,A3SIAT,767,940
2266,A6SIAT,768,940
2267,IGNT,769,950
2268,A3SIAT,769,951
2269,B4GALT,770,952
2270,IGNT,770,953
2271,A6SIAT,770,941
2272,A6SIAT,771,952
2273,A3SIAT,771,942
2274,IGNT,771,954
2275,A3SIAT,772,943
2276,A3SIAT,772,944
2277,B4GALT,773,945
2278,B4GALT,773,954
2279,B4GALT,773,953
2280,A3SIAT,774,947
2281,A6SIAT,774,946
2282,A6SIAT,774,955
2283,A3SIAT,775,948
2284,A6SIAT,775,950
2285,IGNT,775,955
2286,B4GALT,776,951
2287,IGNT,776,955
2288,A6SIAT,776,949
2289,A3SIAT,777,959
2290,A3SIAT,778,960
2291,A3SIAT,779,964
2292,IGNT,779,962
2293,A3SIAT,780,963
2294,B4GALT,780,965
2295,B4GALT,781,956
2296,A6SIAT,782,956
2297,IGNT,783,967
2298,A3SIAT,783,966
2299,B4GALT,784,968
2300,A6SIAT,784,969
2301,B4GALT,784,957
2302,A6SIAT,785,968
2303,A3SIAT,785,970
2304,A3SIAT,785,958
2305,A6SIAT,786,960
2306,A3SIAT,786,959
2307,B4GALT,787,970
2308,B4GALT,787,969
2309,A3SIAT,787,961
2310,A3SIAT,788,971
2311,A6SIAT,788,962
2312,B4GALT,788,963
2313,A3SIAT,789,964
2314,B4GALT,789,971
2315,A3SIAT,789,966
2316,A3SIAT,790,965
2317,B4GALT,790,971
2318,B4GALT,790,967
2319,A6SIAT,791,972
2320,IGNT,791,978
2321,A6SIAT,792,972
2322,B4GALT,792,979
2323,A3SIAT,793,973
2324,B4GALT,793,974
2325,B4GALT,793,982
2326,B4GALT,794,976
2327,B4GALT,794,983
2328,A3SIAT,794,975
2329,B4GALT,794,977
2330,B4GALT,795,979
2331,B4GALT,795,978
2332,A3SIAT,795,980
2333,B4GALT,797,987
2334,A6SIAT,798,988
2335,B4GALT,799,989
2336,B4GALT,800,984
2337,B4GALT,800,990
2338,B4GALT,801,984
2339,B4GALT,801,991
2340,IGNT,802,985
2341,B4GALT,802,990
2342,B4GALT,803,986
2343,B4GALT,803,991
2344,IGNT,804,992
2345,B4GALT,804,985
2346,IGNT,805,992
2347,B4GALT,805,986
2348,B4GALT,806,987
2349,A3SIAT,806,988
2350,A6SIAT,807,987
2351,B4GALT,807,989
2352,IGNT,808,988
2353,A6SIAT,808,989
2354,A3SIAT,809,992
2355,B4GALT,809,991
2356,B4GALT,809,990
2357,IGNT,810,994
2358,A3SIAT,811,995
2359,IGNT,812,993
2360,A6SIAT,813,993
2361,B4GALT,814,993
2362,A3SIAT,815,995
2363,A3SIAT,815,994
2364,A3SIAT,816,996
2365,B4GALT,816,994
2366,IGNT,817,996
2367,A6SIAT,817,995
2368,A6SIAT,818,997
2369,B4GALT,819,998
2370,A3SIAT,820,997
2371,A3SIAT,820,999
2372,A3SIAT,821,997
2373,B4GALT,821,1000
2374,B4GALT,822,997
2375,A6SIAT,822,1158
2376,A6SIAT,822,1001
2377,B4GALT,823,1002
2378,B4GALT,823,999
2379,B4GALT,824,1003
2380,B4GALT,824,1000
2381,B4GALT,825,1004
2382,B4GALT,825,1001
2383,A3SIAT,826,1005
2384,IGNT,826,1108
2385,B4GALT,827,1008
2386,B4GALT,827,998
2387,B4GALT,828,998
2388,B4GALT,828,1009
2389,A6SIAT,829,998
2390,A6SIAT,829,1010
2391,B4GALT,830,1008
2392,A6SIAT,830,1109
2393,A3SIAT,830,1011
2394,B4GALT,831,1012
2395,B4GALT,831,1009
2396,A3SIAT,831,1110
2397,A6SIAT,832,1010
2398,A3SIAT,832,1013
2399,A3SIAT,832,1111
2400,A3SIAT,833,1014
2401,A6SIAT,834,1017
2402,B4GALT,835,1018
2403,B4GALT,836,1000
2404,A6SIAT,836,999
2405,A3SIAT,836,1020
2406,B4GALT,837,1021
2407,B4GALT,837,999
2408,A6SIAT,837,1001
2409,B4GALT,838,1022
2410,IGNT,838,1001
2411,B4GALT,838,1000
2412,A6SIAT,839,1020
2413,B4GALT,839,1002
2414,B4GALT,839,1112
2415,A6SIAT,839,1023
2416,A6SIAT,840,1113
2417,B4GALT,840,1002
2418,A6SIAT,840,1024
2419,B4GALT,840,1021
2420,A6SIAT,841,1020
2421,IGNT,841,1003
2422,A6SIAT,841,1025
2423,A6SIAT,841,1114
2424,IGNT,842,1026
2425,A3SIAT,842,1115
2426,A3SIAT,842,1004
2427,A3SIAT,842,1021
2428,B4GALT,843,1027
2429,A3SIAT,843,1116
2430,A3SIAT,843,1003
2431,A3SIAT,843,1022
2432,A3SIAT,844,1028
2433,A3SIAT,844,1117
2434,B4GALT,844,1022
2435,B4GALT,844,1004
2436,IGNT,845,1023
2437,A6SIAT,845,1029
2438,A6SIAT,845,1025
2439,A3SIAT,846,1024
2440,A6SIAT,846,1026
2441,A6SIAT,846,1030
2442,B4GALT,847,1031
2443,B4GALT,847,1005
2444,A3SIAT,848,1005
2445,A3SIAT,848,1032
2446,A6SIAT,849,1033
2447,A6SIAT,849,1028
2448,B4GALT,849,1027
2449,A3SIAT,850,1006
2450,IGNT,850,1031
2451,IGNT,851,1032
2452,B4GALT,851,1007
2453,A6SIAT,852,1006
2454,B4GALT,852,1036
2455,B4GALT,853,1037
2456,B4GALT,853,1035
2457,A6SIAT,853,1034
2458,A6SIAT,854,1007
2459,A6SIAT,854,1036
2460,A3SIAT,855,1118
2461,B4GALT,855,1009
2462,A6SIAT,855,1038
2463,B4GALT,855,1008
2464,B4GALT,856,1008
2465,A3SIAT,856,1010
2466,B4GALT,856,1119
2467,A3SIAT,856,1039
2468,A6SIAT,857,1120
2469,A6SIAT,857,1010
2470,A6SIAT,857,1040
2471,IGNT,857,1009
2472,A3SIAT,858,1041
2473,B4GALT,858,1011
2474,B4GALT,858,1038
2475,A3SIAT,859,1039
2476,B4GALT,859,1042
2477,B4GALT,859,1011
2478,B4GALT,860,1043
2479,IGNT,860,1012
2480,B4GALT,860,1038
2481,A3SIAT,861,1013
2482,B4GALT,861,1044
2483,B4GALT,861,1039
2484,B4GALT,862,1045
2485,A3SIAT,862,1040
2486,B4GALT,862,1012
2487,IGNT,863,1040
2488,A3SIAT,863,1046
2489,A3SIAT,863,1013
2490,B4GALT,864,1041
2491,A3SIAT,864,1043
2492,B4GALT,864,1015
2493,A3SIAT,865,1044
2494,A3SIAT,865,1016
2495,IGNT,865,1042
2496,B4GALT,866,1017
2497,B4GALT,866,1014
2498,B4GALT,867,1014
2499,B4GALT,867,1018
2500,IGNT,868,1019
2501,B4GALT,868,1045
2502,A6SIAT,868,1046
2503,A3SIAT,869,1048
2504,A3SIAT,869,1015
2505,A3SIAT,869,1047
2506,A6SIAT,870,1016
2507,A3SIAT,870,1047
2508,B4GALT,870,1049
2509,A6SIAT,871,1017
2510,A6SIAT,871,1018
2511,B4GALT,872,1048
2512,IGNT,872,1019
2513,B4GALT,872,1049
2514,A6SIAT,873,1135
2515,A6SIAT,873,1021
2516,IGNT,873,1121
2517,B4GALT,873,1020
2518,A3SIAT,873,1050
2519,A3SIAT,873,1078
2520,A3SIAT,873,1079
2521,A3SIAT,873,1080
2522,B4GALT,873,1022
2523,A6SIAT,874,1024
2524,IGNT,874,1051
2525,B4GALT,874,1081
2526,A6SIAT,874,1050
2527,A6SIAT,874,1082
2528,A3SIAT,874,1023
2529,B4GALT,875,1050
2530,A6SIAT,875,1052
2531,B4GALT,875,1083
2532,B4GALT,875,1025
2533,B4GALT,875,1027
2534,B4GALT,875,1085
2535,B4GALT,876,1053
2536,B4GALT,876,1026
2537,B4GALT,876,1084
2538,A6SIAT,876,1086
2539,A3SIAT,876,1050
2540,A6SIAT,876,1028
2541,B4GALT,877,1029
2542,B4GALT,877,1052
2543,B4GALT,877,1051
2544,A3SIAT,877,1087
2545,B4GALT,877,1034
2546,B4GALT,877,1092
2547,A3SIAT,877,1143
2548,A3SIAT,878,1035
2549,B4GALT,878,1053
2550,B4GALT,878,1051
2551,B4GALT,878,1088
2552,B4GALT,878,1144
2553,A6SIAT,878,1030
2554,B4GALT,878,1093
2555,B4GALT,879,1031
2556,IGNT,879,1036
2557,B4GALT,879,1136
2558,B4GALT,879,1094
2559,A6SIAT,879,1090
2560,A6SIAT,879,1089
2561,A6SIAT,879,1032
2562,A3SIAT,880,1033
2563,IGNT,880,1037
2564,A6SIAT,880,1053
2565,B4GALT,880,1052
2566,B4GALT,880,1095
2567,B4GALT,880,1145
2568,B4GALT,880,1091
2569,B4GALT,881,1039
2570,A6SIAT,881,1038
2571,A3SIAT,881,1098
2572,IGNT,881,1097
2573,A3SIAT,881,1096
2574,IGNT,881,1054
2575,B4GALT,881,1040
2576,B4GALT,882,1100
2577,A3SIAT,882,1099
2578,A6SIAT,882,1105
2579,B4GALT,882,1041
2580,B4GALT,882,1137
2581,B4GALT,882,1054
2582,A6SIAT,882,1047
2583,B4GALT,882,1042
2584,B4GALT,883,1048
2585,B4GALT,883,1043
2586,A6SIAT,883,1045
2587,B4GALT,883,1106
2588,B4GALT,883,1103
2589,A3SIAT,883,1101
2590,B4GALT,883,1138
2591,A3SIAT,883,1054
2592,A6SIAT,884,1139
2593,A6SIAT,884,1049
2594,B4GALT,884,1046
2595,A3SIAT,884,1044
2596,A3SIAT,884,1102
2597,A3SIAT,884,1104
2598,A3SIAT,884,1054
2599,A3SIAT,884,1107
2600,A3SIAT,885,1055
2601,B4GALT,886,1154
2602,A6SIAT,886,1056
2603,A6SIAT,887,1155
2604,A6SIAT,887,1057
2605,B4GALT,887,1055
2606,A3SIAT,888,1156
2607,A3SIAT,888,1058
2608,A6SIAT,888,1055
2609,A3SIAT,889,1059
2610,B4GALT,889,1055
2611,A3SIAT,889,1157
2612,A6SIAT,890,1057
2613,IGNT,890,1060
2614,A3SIAT,891,1061
2615,A6SIAT,891,1058
2616,A6SIAT,892,1059
2617,A3SIAT,892,1062
2618,A3SIAT,893,1063
2619,B4GALT,893,1122
2620,A6SIAT,894,1066
2621,A3SIAT,894,1056
2622,B4GALT,895,1056
2623,B4GALT,895,1067
2624,B4GALT,896,1056
2625,A6SIAT,896,1068
2626,A6SIAT,897,1069
2627,A3SIAT,897,1066
2628,A3SIAT,897,1123
2629,B4GALT,898,1124
2630,A3SIAT,898,1070
2631,A3SIAT,898,1067
2632,A3SIAT,899,1125
2633,A3SIAT,899,1068
2634,IGNT,899,1071
2635,IGNT,900,1072
2636,B4GALT,901,1075
2637,B4GALT,902,1076
2638,B4GALT,903,1058
2639,B4GALT,903,1057
2640,A6SIAT,903,1078
2641,IGNT,904,1059
2642,B4GALT,904,1057
2643,A3SIAT,904,1079
2644,B4GALT,905,1058
2645,A3SIAT,905,1080
2646,A3SIAT,905,1059
2647,IGNT,906,1081
2648,B4GALT,906,1126
2649,A6SIAT,906,1078
2650,A6SIAT,906,1060
2651,A3SIAT,907,1079
2652,B4GALT,907,1127
2653,A6SIAT,907,1082
2654,A6SIAT,907,1060
2655,A3SIAT,908,1078
2656,B4GALT,908,1061
2657,B4GALT,908,1128
2658,B4GALT,908,1083
2659,B4GALT,909,1062
2660,B4GALT,909,1129
2661,IGNT,909,1079
2662,A6SIAT,909,1084
2663,IGNT,910,1130
2664,B4GALT,910,1080
2665,A3SIAT,910,1061
2666,IGNT,910,1085
2667,A3SIAT,911,1086
2668,A3SIAT,911,1131
2669,A3SIAT,911,1062
2670,A3SIAT,911,1080
2671,B4GALT,912,1083
2672,B4GALT,912,1081
2673,A6SIAT,912,1087
2674,B4GALT,913,1084
2675,B4GALT,913,1088
2676,B4GALT,913,1082
2677,B4GALT,914,1089
2678,A6SIAT,914,1063
2679,A6SIAT,915,1063
2680,B4GALT,915,1090
2681,A6SIAT,916,1091
2682,IGNT,916,1086
2683,IGNT,916,1085
2684,A6SIAT,917,1064
2685,B4GALT,917,1089
2686,B4GALT,918,1065
2687,B4GALT,918,1090
2688,A6SIAT,919,1064
2689,A6SIAT,919,1094
2690,A3SIAT,920,1093
2691,A3SIAT,920,1095
2692,IGNT,920,1092
2693,B4GALT,921,1065
2694,A6SIAT,921,1094
2695,IGNT,922,1096
2696,A6SIAT,922,1132
2697,B4GALT,922,1067
2698,B4GALT,922,1066
2699,A6SIAT,923,1068
2700,A3SIAT,923,1097
2701,B4GALT,923,1133
2702,B4GALT,923,1066
2703,B4GALT,924,1098
2704,A6SIAT,924,1068
2705,IGNT,924,1134
2706,B4GALT,924,1067
2707,A3SIAT,925,1069
2708,B4GALT,925,1099
2709,A6SIAT,925,1096
2710,A3SIAT,926,1097
2711,A3SIAT,926,1069
2712,A3SIAT,926,1100
2713,B4GALT,927,1101
2714,B4GALT,927,1070
2715,B4GALT,927,1096
2716,A6SIAT,928,1097
2717,A3SIAT,928,1102
2718,B4GALT,928,1071
2719,A3SIAT,929,1103
2720,A3SIAT,929,1098
2721,B4GALT,929,1070
2722,B4GALT,930,1071
2723,A6SIAT,930,1104
2724,A6SIAT,930,1098
2725,B4GALT,931,1101
2726,B4GALT,931,1073
2727,A3SIAT,931,1099
2728,B4GALT,932,1074
2729,A3SIAT,932,1102
2730,IGNT,932,1100
2731,IGNT,933,1075
2732,A6SIAT,933,1072
2733,B4GALT,934,1072
2734,A3SIAT,934,1076
2735,B4GALT,935,1104
2736,B4GALT,935,1103
2737,B4GALT,935,1077
2738,B4GALT,936,1073
2739,B4GALT,936,1106
2740,A6SIAT,936,1105
2741,B4GALT,937,1105
2742,B4GALT,937,1074
2743,B4GALT,937,1107
2744,A3SIAT,938,1075
2745,B4GALT,938,1076
2746,A3SIAT,939,1106
2747,B4GALT,939,1107
2748,B4GALT,939,1077
2749,A6SIAT,941,1114
2750,A3SIAT,941,1112
2751,B4GALT,942,1113
2752,B4GALT,942,1115
2753,B4GALT,943,1108
2754,A3SIAT,944,1108
2755,A6SIAT,945,1117
2756,A6SIAT,945,1116
2757,A3SIAT,946,1109
2758,B4GALT,946,1118
2759,A6SIAT,947,1109
2760,A6SIAT,947,1119
2761,B4GALT,948,1118
2762,A3SIAT,948,1110
2763,B4GALT,949,1119
2764,A3SIAT,949,1111
2765,A6SIAT,950,1120
2766,A3SIAT,950,1110
2767,B4GALT,951,1120
2768,B4GALT,951,1111
2769,A3SIAT,952,1121
2770,B4GALT,952,1112
2771,A3SIAT,952,1113
2772,IGNT,953,1121
2773,A6SIAT,953,1114
2774,IGNT,953,1116
2775,B4GALT,954,1117
2776,B4GALT,954,1121
2777,B4GALT,954,1115
2778,A6SIAT,955,1120
2779,B4GALT,955,1119
2780,B4GALT,955,1118
2781,A3SIAT,957,1128
2782,A3SIAT,957,1126
2783,B4GALT,958,1127
2784,A6SIAT,958,1129
2785,B4GALT,959,1122
2786,A6SIAT,960,1122
2787,A6SIAT,961,1130
2788,B4GALT,961,1131
2789,B4GALT,962,1132
2790,A6SIAT,962,1123
2791,B4GALT,963,1123
2792,B4GALT,963,1133
2793,A3SIAT,964,1124
2794,B4GALT,964,1132
2795,B4GALT,965,1125
2796,A3SIAT,965,1133
2797,B4GALT,966,1134
2798,B4GALT,966,1124
2799,A6SIAT,967,1134
2800,B4GALT,967,1125
2801,A6SIAT,968,1126
2802,A3SIAT,968,1127
2803,B4GALT,968,1135
2804,A6SIAT,969,1135
2805,IGNT,969,1128
2806,B4GALT,969,1130
2807,A6SIAT,970,1135
2808,B4GALT,970,1131
2809,A6SIAT,970,1129
2810,A3SIAT,971,1132
2811,B4GALT,971,1134
2812,B4GALT,971,1133
2813,B4GALT,972,1140
2814,B4GALT,973,1136
2815,A3SIAT,973,1146
2816,A3SIAT,974,1136
2817,A3SIAT,974,1147
2818,A6SIAT,975,1137
2819,IGNT,975,1138
2820,B4GALT,975,1149
2821,A3SIAT,976,1139
2822,A6SIAT,976,1137
2823,B4GALT,976,1150
2824,B4GALT,977,1151
2825,B4GALT,977,1138
2826,B4GALT,977,1139
2827,A3SIAT,978,1141
2828,A3SIAT,978,1140
2829,A6SIAT,979,1140
2830,B4GALT,979,1142
2831,A6SIAT,980,1141
2832,B4GALT,980,1142
2833,B4GALT,981,1145
2834,A3SIAT,981,1153
2835,A6SIAT,981,1143
2836,A6SIAT,981,1144
2837,B4GALT,982,1148
2838,B4GALT,982,1146
2839,A6SIAT,982,1147
2840,B4GALT,983,1152
2841,A3SIAT,983,1151
2842,A3SIAT,983,1150
2843,B4GALT,983,1149
2844,A3SIAT,984,1155
2845,IGNT,985,1156
2846,A6SIAT,986,1157
2847,A3SIAT,987,1154
2848,IGNT,988,1154
2849,B4GALT,989,1154
2850,A3SIAT,990,1155
2851,IGNT,990,1156
2852,A3SIAT,991,1157
2853,B4GALT,991,1155
2854,B4GALT,992,1157
2855,B4GALT,992,1156
2856,B4GALT,994,1158
2857,B4GALT,995,1158
2858,IGNT,996,1158
2859,B4GALT,997,1159
2860,B4GALT,998,1160
2861,A6SIAT,999,1159
2862,A3SIAT,999,1162
2863,B4GALT,1000,1159
2864,B4GALT,1000,1163
2865,B4GALT,1001,1159
2866,A6SIAT,1001,1164
2867,B4GALT,1002,1162
2868,B4GALT,1002,1246
2869,IGNT,1002,1165
2870,A6SIAT,1003,1163
2871,A6SIAT,1003,1247
2872,A6SIAT,1003,1166
2873,B4GALT,1004,1167
2874,B4GALT,1004,1248
2875,IGNT,1004,1164
2876,B4GALT,1005,1168
2877,B4GALT,1006,1171
2878,B4GALT,1007,1172
2879,A3SIAT,1008,1160
2880,A3SIAT,1008,1249
2881,A3SIAT,1008,1174
2882,B4GALT,1009,1160
2883,B4GALT,1009,1175
2884,A3SIAT,1009,1250
2885,B4GALT,1010,1160
2886,B4GALT,1010,1176
2887,B4GALT,1010,1251
2888,IGNT,1011,1174
2889,B4GALT,1011,1177
2890,B4GALT,1012,1175
2891,B4GALT,1012,1178
2892,A3SIAT,1013,1179
2893,A3SIAT,1013,1176
2894,B4GALT,1014,1161
2895,B4GALT,1015,1182
2896,A3SIAT,1015,1180
2897,A3SIAT,1016,1183
2898,B4GALT,1016,1181
2899,B4GALT,1017,1161
2900,A3SIAT,1018,1161
2901,IGNT,1019,1184
2902,A6SIAT,1019,1185
2903,A3SIAT,1020,1252
2904,A6SIAT,1020,1163
2905,B4GALT,1020,1186
2906,A6SIAT,1020,1162
2907,A3SIAT,1021,1187
2908,A3SIAT,1021,1253
2909,A3SIAT,1021,1164
2910,B4GALT,1021,1162
2911,A3SIAT,1022,1188
2912,B4GALT,1022,1254
2913,A3SIAT,1022,1164
2914,B4GALT,1022,1163
2915,B4GALT,1023,1186
2916,A6SIAT,1023,1189
2917,A3SIAT,1023,1165
2918,A6SIAT,1024,1187
2919,A3SIAT,1024,1190
2920,B4GALT,1024,1165
2921,IGNT,1025,1191
2922,A6SIAT,1025,1186
2923,A6SIAT,1025,1166
2924,A6SIAT,1026,1187
2925,A6SIAT,1026,1192
2926,A6SIAT,1026,1167
2927,B4GALT,1027,1188
2928,A6SIAT,1027,1193
2929,A6SIAT,1027,1166
2930,B4GALT,1028,1167
2931,B4GALT,1028,1194
2932,A6SIAT,1028,1188
2933,A3SIAT,1029,1189
2934,A3SIAT,1029,1191
2935,A6SIAT,1029,1169
2936,A3SIAT,1030,1190
2937,IGNT,1030,1192
2938,A3SIAT,1030,1170
2939,B4GALT,1031,1171
2940,A6SIAT,1031,1168
2941,B4GALT,1032,1168
2942,A3SIAT,1032,1172
2943,B4GALT,1033,1193
2944,B4GALT,1033,1194
2945,B4GALT,1033,1173
2946,B4GALT,1034,1195
2947,A3SIAT,1034,1196
2948,B4GALT,1034,1169
2949,A3SIAT,1035,1197
2950,A6SIAT,1035,1170
2951,A6SIAT,1035,1195
2952,B4GALT,1036,1171
2953,A6SIAT,1036,1172
2954,A6SIAT,1037,1196
2955,A6SIAT,1037,1173
2956,A6SIAT,1037,1197
2957,B4GALT,1038,1198
2958,B4GALT,1038,1175
2959,B4GALT,1038,1174
2960,A3SIAT,1039,1174
2961,A3SIAT,1039,1199
2962,B4GALT,1039,1176
2963,A3SIAT,1040,1176
2964,A3SIAT,1040,1175
2965,A3SIAT,1040,1200
2966,B4GALT,1041,1180
2967,A3SIAT,1041,1177
2968,B4GALT,1041,1198
2969,A3SIAT,1042,1177
2970,A6SIAT,1042,1199
2971,B4GALT,1042,1181
2972,B4GALT,1043,1178
2973,B4GALT,1043,1198
2974,B4GALT,1043,1182
2975,B4GALT,1044,1179
2976,B4GALT,1044,1183
2977,A3SIAT,1044,1199
2978,B4GALT,1045,1184
2979,B4GALT,1045,1200
2980,B4GALT,1045,1178
2981,B4GALT,1046,1200
2982,B4GALT,1046,1185
2983,B4GALT,1046,1179
2984,B4GALT,1047,1180
2985,B4GALT,1047,1201
2986,B4GALT,1047,1181
2987,A6SIAT,1048,1182
2988,B4GALT,1048,1184
2989,A6SIAT,1048,1201
2990,B4GALT,1049,1183
2991,A3SIAT,1049,1201
2992,A3SIAT,1049,1185
2993,B4GALT,1050,1186
2994,A3SIAT,1050,1187
2995,A6SIAT,1050,1231
2996,IGNT,1050,1188
2997,A6SIAT,1050,1230
2998,B4GALT,1050,1202
2999,IGNT,1050,1232
3000,A6SIAT,1051,1233
3001,A6SIAT,1051,1266
3002,A6SIAT,1051,1239
3003,A3SIAT,1051,1195
3004,A3SIAT,1051,1189
3005,B4GALT,1051,1202
3006,A3SIAT,1051,1190
3007,B4GALT,1051,1234
3008,B4GALT,1052,1202
3009,A3SIAT,1052,1193
3010,A3SIAT,1052,1196
3011,A3SIAT,1052,1267
3012,A3SIAT,1052,1240
3013,B4GALT,1052,1191
3014,B4GALT,1052,1237
3015,B4GALT,1052,1235
3016,A6SIAT,1053,1194
3017,A3SIAT,1053,1197
3018,A6SIAT,1053,1238
3019,A3SIAT,1053,1192
3020,A3SIAT,1053,1268
3021,B4GALT,1053,1202
3022,A6SIAT,1053,1236
3023,A6SIAT,1053,1241
3024,B4GALT,1054,1244
3025,A6SIAT,1054,1264
3026,B4GALT,1054,1201
3027,B4GALT,1054,1243
3028,A6SIAT,1054,1198
3029,B4GALT,1054,1199
3030,A6SIAT,1054,1245
3031,B4GALT,1054,1242
3032,A6SIAT,1054,1200
3033,A3SIAT,1055,1282
3034,B4GALT,1055,1203
3035,A3SIAT,1056,1204
3036,A3SIAT,1057,1206
3037,B4GALT,1057,1203
3038,B4GALT,1058,1207
3039,B4GALT,1058,1203
3040,A6SIAT,1059,1203
3041,A3SIAT,1059,1208
3042,A3SIAT,1060,1206
3043,IGNT,1060,1255
3044,A6SIAT,1060,1209
3045,A6SIAT,1061,1256
3046,IGNT,1061,1210
3047,A6SIAT,1061,1207
3048,A6SIAT,1062,1257
3049,A6SIAT,1062,1208
3050,A6SIAT,1062,1211
3051,A6SIAT,1063,1212
3052,B4GALT,1064,1215
3053,A3SIAT,1065,1216
3054,A6SIAT,1066,1218
3055,A6SIAT,1066,1204
3056,A6SIAT,1066,1258
3057,B4GALT,1067,1219
3058,IGNT,1067,1204
3059,A6SIAT,1067,1259
3060,B4GALT,1068,1204
3061,B4GALT,1068,1260
3062,B4GALT,1068,1220
3063,B4GALT,1069,1218
3064,B4GALT,1069,1221
3065,B4GALT,1070,1222
3066,A3SIAT,1070,1219
3067,A6SIAT,1071,1223
3068,A3SIAT,1071,1220
3069,A6SIAT,1072,1205
3070,B4GALT,1073,1224
3071,A6SIAT,1073,1226
3072,B4GALT,1074,1225
3073,A3SIAT,1074,1227
3074,B4GALT,1075,1205
3075,B4GALT,1076,1205
3076,A3SIAT,1077,1229
3077,A6SIAT,1077,1228
3078,B4GALT,1078,1206
3079,A3SIAT,1078,1207
3080,A3SIAT,1078,1261
3081,IGNT,1078,1230
3082,A6SIAT,1079,1206
3083,A6SIAT,1079,1231
3084,IGNT,1079,1262
3085,A6SIAT,1079,1208
3086,A3SIAT,1080,1232
3087,B4GALT,1080,1207
3088,B4GALT,1080,1208
3089,B4GALT,1080,1263
3090,A3SIAT,1081,1233
3091,A3SIAT,1081,1209
3092,IGNT,1081,1230
3093,B4GALT,1082,1209
3094,A3SIAT,1082,1234
3095,A3SIAT,1082,1231
3096,B4GALT,1083,1235
3097,A3SIAT,1083,1230
3098,A3SIAT,1083,1210
3099,B4GALT,1084,1231
3100,IGNT,1084,1236
3101,B4GALT,1084,1211
3102,A3SIAT,1085,1232
3103,A6SIAT,1085,1237
3104,A6SIAT,1085,1210
3105,B4GALT,1086,1232
3106,A6SIAT,1086,1238
3107,A6SIAT,1086,1211
3108,B4GALT,1087,1233
3109,A6SIAT,1087,1213
3110,B4GALT,1087,1235
3111,A3SIAT,1088,1214
3112,A3SIAT,1088,1236
3113,A3SIAT,1088,1234
3114,A6SIAT,1089,1212
3115,B4GALT,1089,1215
3116,A3SIAT,1090,1216
3117,B4GALT,1090,1212
3118,A3SIAT,1091,1238
3119,A3SIAT,1091,1237
3120,A3SIAT,1091,1217
3121,B4GALT,1092,1213
3122,B4GALT,1092,1240
3123,B4GALT,1092,1239
3124,A6SIAT,1093,1241
3125,A6SIAT,1093,1214
3126,A6SIAT,1093,1239
3127,A6SIAT,1094,1215
3128,B4GALT,1094,1216
3129,B4GALT,1095,1217
3130,B4GALT,1095,1240
3131,B4GALT,1095,1241
3132,B4GALT,1096,1242
3133,A6SIAT,1096,1218
3134,B4GALT,1096,1219
